issue,issue_title,start_date,end_date,rank,track_id,song_name,artist_name,qq_track_mid,new_flag,last_week_rank,on_chart_weeks,history_highest_rank,uni_index,play_heat,spread,preference,sales,recommendation,cover_url
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,1,530004147,红尘慌慌,周深,003ARFyH2himMe,False,5,2,1,96.97699,74.58,0.0,0.0,72.17,90.44,https://y.qq.com/music/photo_new/T062R500x500M000002P5PQ93Mb5a2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,2,495731462,宇宙游乐场,梓渝,003xi4dG0HPhN3,False,3,7,1,96.50227,71.29,0.0,0.0,59.45,87.39,https://y.gtimg.cn/music/photo_new/T002R500x500M000001YF9mT23fsBQ_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,3,509534822,我想,刘宇宁,004BV00w11Ysvm,False,4,6,3,96.36423,70.72,0.0,0.0,38.66,86.64,https://y.gtimg.cn/music/photo_new/T002R500x500M000002lkcEK0ztfwR_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,4,531359848,我只要我开心,时代少年团,0047kieu3p1Zrf,True,0,1,4,96.2633,80.41,0.0,0.0,80.59,80.45,https://y.gtimg.cn/music/photo_new/T002R500x500M000002zvO7r0gSXWZ_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,5,515779632,Steal The Moon,王俊凯,0041rMW52UcUDL,False,10,4,1,96.19317,75.1,0.0,0.0,50.62,85.24,https://y.qq.com/music/photo_new/T062R500x500M000002Z67Ce1Dtijs.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,6,532831826,ZESTY,袁一琦,004Ymb8G1GWzPk,True,0,1,6,96.06111,71.34,0.0,0.0,79.01,79.29,https://y.gtimg.cn/music/photo_new/T002R500x500M000003qltM2469LMm_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,7,452195789,不渝,梓渝,000TyQAA0jYDlU,False,8,31,1,95.97662,61.94,0.0,0.0,43.37,83.28,https://y.gtimg.cn/music/photo_new/T002R500x500M000001bXK7t4Q576w_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,8,533095371,媚人,薛之谦,001Fk1hB2OWZYH,True,0,1,8,95.83907,82.12,0.0,0.0,52.0,81.05,https://y.gtimg.cn/music/photo_new/T002R500x500M000002vfBmm41fIRe_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,9,522436401,爱谁谁,张艺兴,0022DCpn01uwgJ,False,11,3,4,95.73439,61.55,0.0,0.0,80.92,71.49,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,10,477383450,一千一万朵,马嘉祺,003TNscL2TONPZ,False,19,15,6,95.31252,65.62,0.0,0.0,29.45,80.79,https://y.qq.com/music/photo_new/T062R500x500M000003CK5IN3d5z55.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,11,522436402,Again,张艺兴,001deuwV3jcVOr,False,21,3,6,95.13264,60.48,0.0,0.0,80.17,43.27,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,12,522436396,Higher,张艺兴,00283SX10LVsSP,False,20,3,5,95.1079,60.63,0.0,0.0,80.1,41.6,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,13,522436410,Living,张艺兴,003hfE050iuS2B,False,23,3,7,95.10458,60.38,0.0,0.0,80.09,41.77,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,14,522436400,Smoke & Mirrors,张艺兴,000SGh5g1MgDzo,False,24,3,9,95.02542,60.46,0.0,0.0,79.59,41.37,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,15,522436428,文艺工作者,张艺兴,001tQZO33ntbnd,False,27,3,12,95.00091,60.07,0.0,0.0,79.43,41.28,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,16,522436418,错错错,张艺兴,004V2b6s39ainE,False,26,3,11,94.95291,60.3,0.0,0.0,79.33,41.58,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,17,522436399,意中人,张艺兴,0032Yh0918cF8c,False,28,3,10,94.75221,60.19,0.0,0.0,79.04,41.37,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,18,521117665,甲乙丙丁 (你我怎么两清),李佳薇,002AZauQ1UKQxe,False,37,3,18,94.30231,87.52,0.0,0.0,39.24,61.52,https://y.gtimg.cn/music/photo_new/T002R500x500M00000446QRA1fTdqA_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,19,199985272,花开忘忧,周深,004czGF42WSgko,False,15,202,1,93.88619,71.45,0.0,0.0,52.59,76.68,https://y.gtimg.cn/music/photo_new/T002R500x500M000001rb1ah0bFKMo_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,20,463774753,Colder,蔡徐坤,00400RDv0ozgWg,False,74,24,2,93.68339,55.28,0.0,0.0,76.77,57.97,https://y.gtimg.cn/music/photo_new/T002R500x500M000003Q9it10RWLId_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,21,293603181,小美满,周深,002QvWwX1BG9mr,False,16,128,1,93.58025,79.59,0.0,0.0,44.79,74.94,https://y.gtimg.cn/music/photo_new/T002R500x500M0000002ATV00WcBgd_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,22,385505856,像晴天像雨天,汪苏泷,003sZs4P2hFUVQ,False,14,75,6,93.49317,78.07,0.0,0.0,56.21,74.49,https://y.gtimg.cn/music/photo_new/T002R500x500M000001V8PDy1om05K_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,23,463774751,Don't Call (feat. Free Nationals),蔡徐坤,004O0a1f4T0RI8,False,84,22,3,93.36077,54.32,0.0,0.0,76.6,53.28,https://y.gtimg.cn/music/photo_new/T002R500x500M000003Q9it10RWLId_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,24,528886869,吹吹山顶的风,巴扎黑,00300Opj0ekd7M,False,58,2,24,93.33665,85.96,0.0,0.0,56.31,54.89,https://y.gtimg.cn/music/photo_new/T002R500x500M000003fdCjM2I4CYg_4.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,25,490979740,玻璃,Gareth.T,001brxL63DYjSr,False,18,9,2,93.27686,86.64,0.0,0.0,33.4,53.89,https://y.gtimg.cn/music/photo_new/T002R500x500M000002kIED92uw8L5_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,26,476979934,大江南,刀郎,00353J6U0acVVf,False,17,17,9,93.15839,63.11,0.0,0.0,35.43,76.51,https://y.gtimg.cn/music/photo_new/T002R500x500M0000042UNmv3tjqE2_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,27,522467105,北京的雨,张艺兴,002ubhKy3qBLES,True,0,1,27,92.66639,74.14,0.0,0.0,70.83,68.57,https://y.qq.com/music/photo_new/T062R500x500M0000004cYUv1WOARD.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,28,474412512,那天下雨了,周杰伦,0044SaFh0apuR2,False,30,17,2,92.50935,84.74,0.0,0.0,47.31,58.44,https://y.gtimg.cn/music/photo_new/T002R500x500M0000041WVfh2vtlJE_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,29,517708558,Call My Name,张艺兴,000LnSwg4DkKg2,False,25,4,1,92.49727,65.39,0.0,0.0,75.35,45.87,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,30,486301870,Someone to Love,严浩翔,003h49Zi3ExoLi,False,55,11,1,92.39187,61.26,0.0,0.0,15.92,75.59,https://y.gtimg.cn/music/photo_new/T002R500x500M000002MLnIj1xJXLf_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,31,522436398,斗战胜佛,张艺兴,0031lecC265Cw1,False,36,3,13,92.19786,64.57,0.0,0.0,75.03,42.92,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,32,522467069,太阳,张艺兴,001Uoqxt4SYZNY,True,0,1,32,92.14795,73.8,0.0,0.0,70.98,63.06,https://y.gtimg.cn/music/photo_new/T002R500x500M000001w138z3PZEcz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,33,495624493,梦哑,任然,003WHs6a1qmOeG,False,38,4,33,91.90494,83.46,0.0,0.0,20.47,59.98,https://y.gtimg.cn/music/photo_new/T002R500x500M000000JotAZ2WZEkq_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,34,447308818,街角的晚风,陈小春,001e2FJz3QXaf0,False,33,32,5,91.8793,84.16,0.0,0.0,50.9,41.99,https://y.gtimg.cn/music/photo_new/T002R500x500M0000028jKt80PGmlB_4.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,35,475529076,Fever Pitch,Richz,000WhoSx0Wpvog,False,42,10,22,91.66036,84.19,0.0,0.0,39.79,41.07,https://y.gtimg.cn/music/photo_new/T002R500x500M0000013EMSw3bvHuu_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,36,480650227,写故事的人,汪苏泷,0028t0n12nBn9U,False,35,4,13,91.45252,82.04,0.0,0.0,33.48,58.46,https://y.gtimg.cn/music/photo_new/T002R500x500M000000A1M903iHvyT_4.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,37,515804613,8DM,"V8,徐明浩",001gPXbo2gpbbH,False,12,3,12,91.35478,53.79,0.0,0.0,43.18,72.81,https://y.gtimg.cn/music/photo_new/T002R500x500M000000rDsrP3UzzFm_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,38,522370780,劫,于文文,002ErzzV0YOB5m,True,0,1,38,91.30592,51.96,0.0,0.0,72.98,43.49,https://y.gtimg.cn/music/photo_new/T002R500x500M000001AnXF325jMfu_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,39,532795800,问,TF_ING张子墨,0002BKiw3M8Yqb,True,0,1,39,91.09556,54.26,0.0,0.0,47.44,71.8,https://y.gtimg.cn/music/photo_new/T002R500x500M000001dK7Q03f3u6K_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,40,531112810,周旋,"王以太,艾热AIR",0009cN231s93BH,True,0,1,40,91.05183,77.79,0.0,0.0,11.31,66.56,https://y.gtimg.cn/music/photo_new/T002R500x500M000000TFXPO1bLY2u_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,41,501946792,云絮低语,云朵,000X5dVy0AaZKa,False,39,3,39,90.9607,62.47,0.0,0.0,56.15,70.26,https://y.gtimg.cn/music/photo_new/T002R500x500M000000BlY9Z3Nrr3g_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,42,480678966,静音恋人 (两颗缠绕的心),礼越,0046UbDu4Lyebe,False,40,8,18,90.76985,81.21,0.0,0.0,34.19,46.91,https://y.gtimg.cn/music/photo_new/T002R500x500M0000002luCJ26Yi4n_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,43,532442337,全世界的雨,"周深,Ella陈嘉桦",000R5lKk0KJBgG,True,0,1,43,90.73439,73.02,0.0,0.0,60.03,62.63,https://y.gtimg.cn/music/photo_new/T002R500x500M000003K9rwV09UxLk_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,44,458320813,Someone Like You,张真源,004TaA831D40QG,False,45,27,1,90.71359,52.69,0.0,0.0,6.3,71.58,https://y.gtimg.cn/music/photo_new/T002R500x500M000002P1zsF2O3TDF_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,45,478777514,有风的日落,万海东,0046Ffh90pkMOs,False,41,10,15,90.64472,81.13,0.0,0.0,40.77,34.96,https://y.gtimg.cn/music/photo_new/T002R500x500M000003ifChN0R3y1H_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,46,522370777,边界,于文文,001cSUnH33YRo6,True,0,1,46,90.53153,70.17,0.0,0.0,69.18,40.87,https://y.gtimg.cn/music/photo_new/T002R500x500M000001AnXF325jMfu_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,47,522370785,好演员,于文文,002iTZhl2hFO9j,True,0,1,47,90.51198,73.51,0.0,0.0,66.54,36.92,https://y.gtimg.cn/music/photo_new/T002R500x500M000001AnXF325jMfu_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,48,530399436,Badi Badi,王俊凯,003DPd5i2qrCU7,False,7,2,7,90.41232,76.04,0.0,0.0,55.47,54.54,https://y.qq.com/music/photo_new/T062R500x500M00000263WWe1mlRaa.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,49,511364187,挽红纱,"龚琳娜,张云雷",000QQHy712ZX4T,False,44,5,7,90.39461,62.95,0.0,0.0,21.69,70.07,https://y.gtimg.cn/music/photo_new/T002R500x500M000000r1HER3uMIFZ_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,50,530399435,破晓,王俊凯,001IXEnW4OmqLF,False,1,2,1,90.37637,75.35,0.0,0.0,52.32,58.97,https://y.qq.com/music/photo_new/T062R500x500M000004EhfP90kZ9le.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,51,512187104,你本就是光,刘亦辰,000ayLmZ0gCLWV,False,34,2,34,90.30061,80.69,0.0,0.0,11.12,15.52,https://y.gtimg.cn/music/photo_new/T002R500x500M0000002Qetd2gtePo_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,52,531874518,选择题,鹭卓,002ywSq61rnSBt,True,0,1,52,90.28403,75.92,0.0,0.0,25.71,61.37,https://y.gtimg.cn/music/photo_new/T002R500x500M000002c83pC3o9r3T_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,53,531082488,Bad Boy,万妮达Vinida Weng,003twp2w4OaRcC,True,148,1,53,90.26874,80.47,0.0,0.0,11.22,35.25,https://y.gtimg.cn/music/photo_new/T002R500x500M0000005bCtH469HXW_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,54,487550585,主角,王菲,001uywZc1PxmVv,False,46,11,11,90.26046,79.15,0.0,0.0,43.43,42.54,https://y.gtimg.cn/music/photo_new/T002R500x500M0000014oHsO311mVp_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,55,531090462,知我,刘雨昕,0044ggkk0zpdKI,True,0,1,55,90.16416,70.84,0.0,0.0,38.3,64.16,https://y.qq.com/music/photo_new/T062R500x500M000003ywZr62dmsxA.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,56,518582456,相思锁,张真源,000EQX6y3kMOYI,False,22,3,2,90.14277,71.41,0.0,0.0,33.8,63.87,https://y.gtimg.cn/music/photo_new/T002R500x500M000003YtOnb3UDtqO_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,57,499329279,山歌追上云朵,央金拉姆,004RglME1g9lJV,False,60,6,39,90.02824,77.52,0.0,0.0,40.39,46.58,https://y.gtimg.cn/music/photo_new/T002R500x500M000004N13wG44oqY1_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,58,486022788,两世洞天,黄星,001rRVzh2m7RJB,False,57,7,15,90.02748,50.74,0.0,0.0,8.0,68.61,https://y.gtimg.cn/music/photo_new/T002R500x500M0000001ze381iKWmo_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,59,466598714,人间共鸣,李健,001ve92b4N7wT1,False,62,23,4,89.81555,77.78,0.0,0.0,35.42,44.09,https://y.gtimg.cn/music/photo_new/T002R500x500M000003RVJjp1svtyz_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,60,524476063,一直下,陈宇祥,002GlLlX2IsyYr,True,150,1,60,89.74172,79.28,0.0,0.0,7.49,22.42,https://y.gtimg.cn/music/photo_new/T002R500x500M0000036ad3O39VsR1_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,61,521720356,疑疑疑,王俊凯,003Y82u91ZIDmO,False,32,3,3,89.4914,75.22,0.0,0.0,47.18,51.73,https://y.qq.com/music/photo_new/T062R500x500M000001RGf6N2Plzq6.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,62,474412516,爱琴海,周杰伦,003WPrjL4dimFE,False,63,17,4,89.40065,78.03,0.0,0.0,30.3,41.25,https://y.gtimg.cn/music/photo_new/T002R500x500M0000041WVfh2vtlJE_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,63,530838888,窝囊废,"刘凤瑶,曾一鸣,张玮,李琦,派克特",002oy5sA18Y1vl,True,102,1,63,89.04789,77.06,0.0,0.0,23.24,47.55,https://y.gtimg.cn/music/photo_new/T002R500x500M000000i2YjH2563cV_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,64,480650228,让你知道,"汪苏泷,G.E.M. 邓紫棋",002V5FGl3Wga6v,False,59,4,11,89.0344,76.03,0.0,0.0,9.66,53.55,https://y.gtimg.cn/music/photo_new/T002R500x500M000000A1M903iHvyT_4.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,65,530494384,青玉恋,刘宇,001Mlxo70U5jA2,False,52,2,52,88.90632,66.0,0.0,0.0,55.77,56.56,https://y.gtimg.cn/music/photo_new/T002R500x500M000003zREKb4gJGUF_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,66,522370779,灌溉,于文文,004M0xLa37KL64,True,0,1,66,88.37107,67.39,0.0,0.0,62.53,30.6,https://y.gtimg.cn/music/photo_new/T002R500x500M000001AnXF325jMfu_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,67,463431785,巴拉莱卡（The Rod）,门尼,004cIIT23E42Bi,False,67,17,19,88.36963,76.89,0.0,0.0,31.03,41.91,https://y.qq.com/music/photo_new/T062R500x500M000000KuGDR0MKlCb.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,68,530399437,下一天,王俊凯,002d62eR3BYiWY,False,9,2,9,88.27152,72.73,0.0,0.0,49.75,51.28,https://y.qq.com/music/photo_new/T062R500x500M000000NfJyp11Nuig.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,69,484990426,西乌旗99号公路,"LunaLiu刘不语,张川海",002n9rPh3tYpOc,False,54,3,51,88.2483,76.83,0.0,0.0,30.22,41.82,https://y.gtimg.cn/music/photo_new/T002R500x500M000003woY5f2sdNs7_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,70,524048324,香烟与吻痕 (我在月光下许过情真),黄龄,002L0ilt0Sk1xo,False,85,2,70,87.99229,77.59,0.0,0.0,3.67,25.08,https://y.gtimg.cn/music/photo_new/T002R500x500M000001k5VY01qCYXb_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,71,512003003,逍遥仙,筷子兄弟,00485M1a40O8Hi,False,70,5,28,87.79501,76.71,0.0,0.0,31.91,32.04,https://y.gtimg.cn/music/photo_new/T002R500x500M000002z6UmJ3m71jH_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,72,515090709,落日微醺（晚风中一杯酒）,落日微醺,0029j7eI4Poe44,False,86,2,72,87.64298,75.51,0.0,0.0,40.92,42.57,https://y.gtimg.cn/music/photo_new/T002R500x500M000001TMIlo2CCoNX_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,73,530520414,Falling 4 U,Mr.岑,004MUUm62svbnq,True,0,1,73,87.56921,51.26,0.0,0.0,63.97,36.11,https://y.gtimg.cn/music/photo_new/T002R500x500M000004VMOxL1DzkyR_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,74,521720340,如期,王俊凯,000n3xE32Sdk1C,False,43,3,25,87.45839,72.59,0.0,0.0,42.68,51.44,https://y.qq.com/music/photo_new/T062R500x500M000000axnOS3fnS48.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,75,485150107,My Fondest,郝熠然,004Q9M7v4WduyW,False,200,5,8,87.07919,72.4,0.0,0.0,34.9,52.56,https://y.gtimg.cn/music/photo_new/T002R500x500M000002DNaAy3DLTff_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,76,521720344,无声潮汐,王俊凯,002OhQnJ2tqnT6,False,47,3,26,87.07244,71.97,0.0,0.0,42.98,51.06,https://y.qq.com/music/photo_new/T062R500x500M000004ATwLB1BZI0b.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,77,531353214,乐此不疲,陈伟霆,002X5EiS0uAdZb,True,0,1,77,87.02991,68.16,0.0,0.0,44.22,55.35,https://y.gtimg.cn/music/photo_new/T002R500x500M000002MRWBb0HhAAO_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,78,491256250,凌绝顶,梓渝,001SZuO01zTv4Y,False,73,9,1,87.02198,69.32,0.0,0.0,33.69,57.65,https://y.gtimg.cn/music/photo_new/T002R500x500M000004bXPkr3OymlI_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,79,512101294,人间的剧本,老韩很哇塞,001Pa1g53DmNQ3,False,75,3,75,86.96565,75.23,0.0,0.0,38.6,41.03,https://y.gtimg.cn/music/photo_new/T002R500x500M000002F2Rfl3kTcYx_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,80,478120646,情深深雨濛濛,梓渝,001IodTs2xXctR,False,95,16,1,86.87865,64.75,0.0,0.0,19.11,60.81,https://y.gtimg.cn/music/photo_new/T002R500x500M000004d4d3s0RGI34_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,81,521720355,幻梦,王俊凯,000bbwzf2E0nwB,False,48,3,23,86.74575,71.88,0.0,0.0,41.41,50.66,https://y.qq.com/music/photo_new/T062R500x500M000003tjnfQ2DkfyZ.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,82,466782905,梦底,海来阿木,001bG0HK1bhUgX,False,72,20,9,86.66295,75.65,0.0,0.0,26.63,38.82,https://y.qq.com/music/photo_new/T062R500x500M000002Lcths3JW6kx.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,83,521720357,Stay,王俊凯,002TplNQ18uPB9,False,50,3,24,86.6428,72.0,0.0,0.0,41.1,50.18,https://y.qq.com/music/photo_new/T062R500x500M000000yKB6w1WY6fo.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,84,467620041,吉量,周深,004VCyBy391azx,False,6,22,1,86.56434,69.6,0.0,0.0,26.21,56.92,https://y.gtimg.cn/music/photo_new/T002R500x500M0000010e79v0CExQN_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,85,471987459,无趣生活指南,宋亚轩,004MTdEu3oB5ZR,False,71,19,1,86.53382,60.18,0.0,0.0,9.61,61.72,https://y.gtimg.cn/music/photo_new/T002R500x500M000003Lv1d94F8P3W_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,86,476300984,无人乐园,王俊凯,004BsuOC1hamlB,False,66,17,1,86.30944,71.5,0.0,0.0,37.55,50.87,https://y.qq.com/music/photo_new/T062R500x500M000002ExhNX0VO1Mc.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,87,513694560,最后的借口,"h3R3刘清云,罗可Lorkin",0009ekdK2Ilzld,False,103,2,73,86.27443,75.2,0.0,0.0,10.36,42.74,https://y.gtimg.cn/music/photo_new/T002R500x500M0000031yTwA0yq3b5_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,88,464961899,失眠了,吴琳珂Moske,001TbwI91Lu6kB,False,76,21,19,86.26133,75.56,0.0,0.0,2.87,40.6,https://y.gtimg.cn/music/photo_new/T002R500x500M000001Eq1Sr22DGRf_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,89,515780030,真相,王俊凯,004WWjMC2Dt1ip,False,61,4,5,86.22064,71.65,0.0,0.0,35.61,50.64,https://y.qq.com/music/photo_new/T062R500x500M000004YwMvf2ekLnQ.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,90,515779634,I Love This Life,王俊凯,002snOiL3DNzr2,False,64,4,7,86.13332,71.61,0.0,0.0,35.14,50.48,https://y.qq.com/music/photo_new/T062R500x500M0000033JXxr402Nw0.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,91,513296573,街角的晚风1997,曾舜晞,004Ge20S1FuiOF,False,110,2,87,86.12658,75.8,0.0,0.0,4.19,22.07,https://y.gtimg.cn/music/photo_new/T002R500x500M000002eea6O0cudxW_2.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,92,522662100,UP IT,刘耀文,003envMt4H3x7x,False,2,2,2,86.09683,65.0,0.0,0.0,34.67,56.74,https://y.gtimg.cn/music/photo_new/T002R500x500M000003Q3flT1zkBX3_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,93,481957782,烟花街,"崔十八,听潮阁",002EsPoW4eUnsu,False,79,4,52,86.06983,47.05,0.0,0.0,39.74,60.58,https://y.gtimg.cn/music/photo_new/T002R500x500M000003VWOiA0YwIBI_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,94,515780154,从前,王俊凯,000Ji0xi2WKRll,False,65,4,6,86.05398,71.6,0.0,0.0,34.32,50.38,https://y.qq.com/music/photo_new/T062R500x500M000001q4lBQ4YRSPD.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,95,464953063,消逝在八月盛夏,TF_ING张子墨,003mA8Fo07IAmp,False,49,3,18,86.02475,52.93,0.0,0.0,30.45,60.96,https://y.gtimg.cn/music/photo_new/T002R500x500M000003pvZer4RNjFP_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,96,530772974,Metal Flower,R.E.D,0043j4Cx4XEcBt,True,156,1,96,85.86492,70.37,0.0,0.0,20.6,53.91,https://y.gtimg.cn/music/photo_new/T002R500x500M000000u1Owg2RJzL5_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,97,492018231,焰 (Born of fire),喻言,002XikGC1GN4Ug,False,88,9,5,85.85817,44.67,0.0,0.0,16.58,61.7,https://y.gtimg.cn/music/photo_new/T002R500x500M000000rhRU20WI7Ce_1.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,98,472514843,问你一个人类梦寐以求的深奥问题,汪苏泷,003O2jAx2Z8mad,False,93,19,5,85.83387,70.29,0.0,0.0,23.76,53.62,https://y.qq.com/music/photo_new/T062R500x500M000001MhXjs26yhdQ.jpg
202628,第28期（07.13-07.19）,2026-07-13,2026-07-19,99,474678725,宠,檀健次,004F7UlD2YXJtR,False,80,18,10,85.82426,61.12,0.0,0.0,13.73,60.23,https://y.gtimg.cn/music/photo_new/T002R500x500M000001pEKRz4LW4Vx_1.jpg
